t,wall,phase,label,cmd1,cmd2,cb1,cb2,bs1,bs2,a1,a2,ba1,ba2,v_batt,v_int,v_5v,t_mcu,ff
1.6955,2026-09-25T14:48:45.100,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.009,30.0,0.0
1.7056,2026-09-25T14:48:45.110,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7157,2026-09-25T14:48:45.120,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7259,2026-09-25T14:48:45.130,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7364,2026-09-25T14:48:45.141,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7466,2026-09-25T14:48:45.151,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7567,2026-09-25T14:48:45.161,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7668,2026-09-25T14:48:45.171,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7769,2026-09-25T14:48:45.181,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.787,2026-09-25T14:48:45.191,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.7971,2026-09-25T14:48:45.201,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.8073,2026-09-25T14:48:45.211,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.8174,2026-09-25T14:48:45.222,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.8275,2026-09-25T14:48:45.232,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.8382,2026-09-25T14:48:45.242,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.012,30.0,0.0
1.8483,2026-09-25T14:48:45.252,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.8584,2026-09-25T14:48:45.263,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.8685,2026-09-25T14:48:45.273,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.8787,2026-09-25T14:48:45.283,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.8888,2026-09-25T14:48:45.293,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.899,2026-09-25T14:48:45.303,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9091,2026-09-25T14:48:45.313,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9192,2026-09-25T14:48:45.323,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9294,2026-09-25T14:48:45.334,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9403,2026-09-25T14:48:45.344,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9504,2026-09-25T14:48:45.354,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9605,2026-09-25T14:48:45.365,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9706,2026-09-25T14:48:45.375,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.012,30.0,0.0
1.9807,2026-09-25T14:48:45.385,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
1.9909,2026-09-25T14:48:45.395,idle,idle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0012,2026-09-25T14:48:45.405,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0113,2026-09-25T14:48:45.415,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0214,2026-09-25T14:48:45.425,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0315,2026-09-25T14:48:45.436,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0416,2026-09-25T14:48:45.446,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0517,2026-09-25T14:48:45.456,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0619,2026-09-25T14:48:45.466,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.072,2026-09-25T14:48:45.476,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0821,2026-09-25T14:48:45.486,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.0922,2026-09-25T14:48:45.496,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.1024,2026-09-25T14:48:45.507,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.1127,2026-09-25T14:48:45.517,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
2.1228,2026-09-25T14:48:45.527,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.1329,2026-09-25T14:48:45.537,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.143,2026-09-25T14:48:45.547,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.1531,2026-09-25T14:48:45.557,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.1632,2026-09-25T14:48:45.567,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.1733,2026-09-25T14:48:45.577,sweep_both_up,d=50,50,50,0.0,0.0,0.0,0.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.1834,2026-09-25T14:48:45.588,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.1935,2026-09-25T14:48:45.598,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.2036,2026-09-25T14:48:45.608,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.2138,2026-09-25T14:48:45.618,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.224,2026-09-25T14:48:45.628,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.2341,2026-09-25T14:48:45.638,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.012,30.0,0.0
2.2443,2026-09-25T14:48:45.648,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.026,30.0,0.0
2.2544,2026-09-25T14:48:45.659,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.026,30.0,0.0
2.2645,2026-09-25T14:48:45.669,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.026,30.0,0.0
2.2747,2026-09-25T14:48:45.679,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.0,-1.6,0.1,0.1,13.1,13.8,5.026,30.0,0.0
2.2848,2026-09-25T14:48:45.689,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.2949,2026-09-25T14:48:45.699,sweep_both_up,d=50,50,50,4.0,3.0,97.0,87.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.305,2026-09-25T14:48:45.709,sweep_both_up,d=50,50,50,4.0,3.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3154,2026-09-25T14:48:45.719,sweep_both_up,d=50,50,50,4.0,3.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3255,2026-09-25T14:48:45.730,sweep_both_up,d=50,50,50,4.0,3.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3356,2026-09-25T14:48:45.740,sweep_both_up,d=50,50,50,4.0,3.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3458,2026-09-25T14:48:45.750,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3559,2026-09-25T14:48:45.760,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.366,2026-09-25T14:48:45.770,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3761,2026-09-25T14:48:45.780,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3863,2026-09-25T14:48:45.790,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.3964,2026-09-25T14:48:45.800,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.2,13.1,13.8,5.026,30.0,0.0
2.4066,2026-09-25T14:48:45.811,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4171,2026-09-25T14:48:45.821,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.6,-1.3,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4272,2026-09-25T14:48:45.831,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4373,2026-09-25T14:48:45.841,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4475,2026-09-25T14:48:45.852,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4576,2026-09-25T14:48:45.862,sweep_both_up,d=50,50,50,8.0,7.0,99.0,97.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4677,2026-09-25T14:48:45.872,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.4778,2026-09-25T14:48:45.882,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.488,2026-09-25T14:48:45.892,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.498,2026-09-25T14:48:45.902,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.5082,2026-09-25T14:48:45.914,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.5204,2026-09-25T14:48:45.925,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.1,13.8,5.0,30.0,0.0
2.5305,2026-09-25T14:48:45.935,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.2,13.8,5.016,30.0,0.0
2.5407,2026-09-25T14:48:45.945,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,-0.1,0.1,13.2,13.8,5.016,30.0,0.0
2.5508,2026-09-25T14:48:45.955,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.5609,2026-09-25T14:48:45.965,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.5711,2026-09-25T14:48:45.975,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.5812,2026-09-25T14:48:45.985,sweep_both_up,d=50,50,50,12.0,11.0,101.0,90.0,1.8,-1.2,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.5913,2026-09-25T14:48:45.995,sweep_both_up,d=50,50,50,12.0,11.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6014,2026-09-25T14:48:46.005,sweep_both_up,d=50,50,50,12.0,11.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6115,2026-09-25T14:48:46.016,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6218,2026-09-25T14:48:46.026,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6319,2026-09-25T14:48:46.036,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.642,2026-09-25T14:48:46.046,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6522,2026-09-25T14:48:46.056,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6623,2026-09-25T14:48:46.066,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.016,30.0,0.0
2.6724,2026-09-25T14:48:46.076,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.6825,2026-09-25T14:48:46.087,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.6927,2026-09-25T14:48:46.097,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7028,2026-09-25T14:48:46.107,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,1.2,-1.4,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7129,2026-09-25T14:48:46.117,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7233,2026-09-25T14:48:46.127,sweep_both_up,d=50,50,50,17.0,15.0,100.0,96.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7334,2026-09-25T14:48:46.137,sweep_both_up,d=50,50,50,17.0,15.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7435,2026-09-25T14:48:46.148,sweep_both_up,d=50,50,50,17.0,15.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7536,2026-09-25T14:48:46.158,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7637,2026-09-25T14:48:46.168,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7738,2026-09-25T14:48:46.178,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.7839,2026-09-25T14:48:46.188,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.794,2026-09-25T14:48:46.198,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.8041,2026-09-25T14:48:46.208,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.2,13.8,5.01,30.0,0.0
2.8143,2026-09-25T14:48:46.219,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.1,13.8,5.019,30.0,0.0
2.8246,2026-09-25T14:48:46.229,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,0.0,0.1,13.1,13.8,5.019,30.0,0.0
2.8347,2026-09-25T14:48:46.239,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.5,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.8448,2026-09-25T14:48:46.249,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.8549,2026-09-25T14:48:46.259,sweep_both_up,d=50,50,50,21.0,19.0,99.0,99.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.865,2026-09-25T14:48:46.269,sweep_both_up,d=50,50,50,21.0,19.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.8751,2026-09-25T14:48:46.279,sweep_both_up,d=50,50,50,21.0,19.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.8852,2026-09-25T14:48:46.289,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.8953,2026-09-25T14:48:46.299,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.9054,2026-09-25T14:48:46.310,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.9155,2026-09-25T14:48:46.320,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.9259,2026-09-25T14:48:46.330,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.936,2026-09-25T14:48:46.340,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.8,5.019,30.0,0.0
2.9462,2026-09-25T14:48:46.350,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.9,5.0,30.0,0.0
2.9563,2026-09-25T14:48:46.360,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,-0.1,0.1,13.1,13.9,5.0,30.0,0.0
2.9664,2026-09-25T14:48:46.370,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
2.9765,2026-09-25T14:48:46.381,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.8,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
2.9866,2026-09-25T14:48:46.391,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
2.9967,2026-09-25T14:48:46.401,sweep_both_up,d=50,50,50,25.0,23.0,101.0,92.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0068,2026-09-25T14:48:46.411,sweep_both_up,d=50,50,50,25.0,23.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.017,2026-09-25T14:48:46.422,sweep_both_up,d=50,50,50,25.0,23.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0276,2026-09-25T14:48:46.432,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0378,2026-09-25T14:48:46.442,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0479,2026-09-25T14:48:46.452,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.058,2026-09-25T14:48:46.462,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0681,2026-09-25T14:48:46.472,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0783,2026-09-25T14:48:46.482,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.9,5.0,30.0,0.0
3.0884,2026-09-25T14:48:46.492,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.8,5.021,30.0,0.0
3.0985,2026-09-25T14:48:46.503,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.1,0.1,13.1,13.8,5.021,30.0,0.0
3.1087,2026-09-25T14:48:46.513,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1188,2026-09-25T14:48:46.523,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,0.9,-1.7,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1294,2026-09-25T14:48:46.533,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1395,2026-09-25T14:48:46.544,sweep_both_up,d=50,50,50,29.0,27.0,96.0,99.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1497,2026-09-25T14:48:46.554,sweep_both_up,d=50,50,50,29.0,27.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1598,2026-09-25T14:48:46.564,sweep_both_up,d=50,50,50,29.0,27.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1699,2026-09-25T14:48:46.574,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1801,2026-09-25T14:48:46.584,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.1902,2026-09-25T14:48:46.594,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.2003,2026-09-25T14:48:46.604,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.2104,2026-09-25T14:48:46.615,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.2206,2026-09-25T14:48:46.625,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.2309,2026-09-25T14:48:46.635,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.241,2026-09-25T14:48:46.645,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,0.0,0.1,13.1,13.8,5.021,30.0,0.0
3.2511,2026-09-25T14:48:46.655,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,-0.1,0.1,13.1,13.8,5.021,30.0,0.0
3.2612,2026-09-25T14:48:46.665,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.4,-1.5,-0.1,0.1,13.1,13.8,5.021,30.0,0.0
3.2713,2026-09-25T14:48:46.675,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.6,-1.3,-0.1,0.1,13.1,13.8,5.021,30.0,0.0
3.2814,2026-09-25T14:48:46.686,sweep_both_up,d=50,50,50,33.0,31.0,99.0,102.0,1.6,-1.3,-0.1,0.1,13.1,13.8,5.021,30.0,0.0
3.2915,2026-09-25T14:48:46.696,sweep_both_up,d=50,50,50,33.0,31.0,96.0,96.0,1.6,-1.3,-0.1,0.1,13.1,13.8,5.021,30.0,0.0
