t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
10.52,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
10.5708,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
10.6213,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.6717,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.7226,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.7734,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.8241,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.8747,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.9251,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.9762,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.0269,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.0779,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.1286,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.1,0.0,0.0,0.0,0.0,0.0,0
11.1791,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.1,0.0,0.0,0.0,0.0,0.0,0
11.2301,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.1,0.0,0.0,0.0,0.0,0.0,0
11.281,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.1,0.0,0.0,0.0,0.0,0.0,0
11.3317,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.1,0.0,0.0,0.0,0.0,0.0,0
11.3823,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.4328,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.4839,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.5345,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.5851,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.6357,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.686,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.7366,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.7872,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.8376,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.888,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.9385,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.9891,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.0397,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.0901,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.1405,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.1908,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.2413,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.2918,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.3423,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.3927,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.4432,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.4939,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.5446,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.5952,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.6459,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
12.6961,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
12.747,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
12.7975,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
12.8482,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
12.8987,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.9492,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.0002,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.0509,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.1014,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.152,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.2024,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.2532,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.3036,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.3545,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.405,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.4554,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.5062,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.5568,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.6072,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.6577,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.708,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.7587,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.8091,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.8595,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.9099,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.9603,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.0113,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.062,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.1126,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.1631,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.2135,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.2645,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.3153,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.366,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.4166,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.467,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.5181,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.5688,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.6193,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.6697,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.72,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.7707,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.8213,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.8718,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.9225,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.9728,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.0237,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.0742,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.1246,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.1751,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.2254,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.2764,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.3269,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.3773,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.4277,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.4781,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.5289,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.5794,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.6298,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.6803,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.7306,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.7812,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.8318,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.8823,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.9327,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.983,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.0337,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.0842,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.1346,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.185,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0
16.2353,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0
16.2861,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0
16.3365,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0
16.3872,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0
16.4376,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.4879,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.5389,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.5896,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.6402,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.6909,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
16.7413,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
16.7923,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
16.843,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
16.8937,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
16.9441,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.9944,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.045,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.0957,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.1461,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.1965,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.2468,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.2974,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.3478,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.3983,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.4487,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.4991,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.5498,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.6002,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.6505,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.7009,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.7512,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.8022,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.8527,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.9033,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.9538,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0042,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0553,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
18.106,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
18.1567,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
18.2073,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.2577,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.3086,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.3594,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.41,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.4607,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.5111,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.5621,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.6127,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.6636,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.7141,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.7646,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.8155,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.8663,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.9169,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.9675,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.0181,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.0688,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.1193,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.1698,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.2201,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.2705,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.3211,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.3715,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.422,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.4725,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
19.5228,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
19.5734,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
19.6239,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
19.6744,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
19.7251,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
