t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,clearance,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
27.9768,spin_1.0,0.0,1.0,0.0,0.0,-0.0015,0.1445,1.4803,-4.3848,-2.5718,-0.6411,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
28.0277,spin_1.0,0.0,1.0,0.0,0.0,-0.0015,0.1445,1.4803,-4.3836,-2.5608,-0.5383,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
28.0786,spin_1.0,0.0,1.0,0.0,0.0,-0.0015,0.1445,1.4803,-4.3836,-2.5608,-0.5383,0.59,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
28.1298,spin_1.0,0.0,1.0,0.0,0.0,-0.0015,0.1445,1.4803,-4.3836,-2.5608,-0.5383,0.59,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.1806,spin_1.0,0.0,1.0,0.0,0.0,-0.0015,0.1445,1.4803,-4.3836,-2.5608,-0.5383,0.59,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.2319,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0015,0.1445,1.4803,-4.3836,-2.5608,-0.5383,0.59,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.2831,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0066,0.3966,1.4803,-4.3836,-2.5608,-0.5383,0.59,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.3341,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0066,0.3966,1.4826,-4.3836,-2.5608,-0.5383,0.59,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.3851,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0066,0.3966,1.4826,-4.3837,-2.511,-0.2266,0.59,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.436,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0066,0.3966,1.4826,-4.3837,-2.511,-0.2266,0.503,12.6,-6.7,-5.7,1.7,1.7,-179.0,168.0,0
28.4874,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0066,0.3966,1.4826,-4.3837,-2.511,-0.2266,0.503,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.5384,spin_1.0,0.0,1.0,0.0032,0.4325,-0.0066,0.3966,1.4826,-4.3837,-2.511,-0.2266,0.503,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.5897,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0066,0.3966,1.4826,-4.3837,-2.511,-0.2266,0.503,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.6408,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0046,0.5639,1.4826,-4.3837,-2.511,-0.2266,0.503,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.6917,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0046,0.5639,1.4837,-4.3837,-2.511,-0.2266,0.503,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.7428,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0046,0.5639,1.4837,-4.4081,-2.4779,-0.0103,0.503,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.7938,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0046,0.5639,1.4837,-4.4081,-2.4779,-0.0103,0.508,12.9,-4.2,-3.6,1.1,1.1,-246.0,263.0,0
28.8448,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0046,0.5639,1.4837,-4.4081,-2.4779,-0.0103,0.508,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
28.8957,spin_1.0,0.0,1.0,-0.0032,0.5953,-0.0046,0.5639,1.4837,-4.4081,-2.4779,-0.0103,0.508,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
28.9469,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0046,0.5639,1.4837,-4.4081,-2.4779,-0.0103,0.508,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
28.9979,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0065,0.6279,1.4837,-4.4081,-2.4779,-0.0103,0.508,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
29.049,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0065,0.6279,1.4845,-4.4081,-2.4779,-0.0103,0.508,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
29.1002,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0065,0.6279,1.4845,-4.415,-2.472,0.1959,0.508,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
29.1515,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0065,0.6279,1.4845,-4.415,-2.472,0.1959,0.502,12.9,-4.2,-3.2,1.1,0.9,-250.0,271.0,0
29.2026,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0065,0.6279,1.4845,-4.415,-2.472,0.1959,0.502,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.2537,spin_1.0,0.0,1.0,-0.0066,0.7171,-0.0065,0.6279,1.4845,-4.415,-2.472,0.1959,0.502,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.3051,spin_1.0,0.0,0.0,0.0032,0.6288,-0.0065,0.6279,1.4845,-4.415,-2.472,0.1959,inf,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.3056,spin_-1.0,0.0,-1.0,0.0032,0.6288,-0.0005,0.6677,1.4845,-4.415,-2.472,0.1959,0.502,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.3567,spin_-1.0,0.0,-1.0,0.0032,0.6288,-0.0005,0.6677,1.4832,-4.415,-2.472,0.1959,0.502,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.4077,spin_-1.0,0.0,-1.0,0.0032,0.6288,-0.0005,0.6677,1.4832,-4.4386,-2.4453,0.4458,0.502,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.4587,spin_-1.0,0.0,-1.0,0.0032,0.6288,-0.0005,0.6677,1.4832,-4.4386,-2.4453,0.4458,0.616,12.9,-3.4,-3.6,0.9,1.0,-272.0,267.0,0
29.5098,spin_-1.0,0.0,-1.0,0.0032,0.6288,-0.0005,0.6677,1.4832,-4.4386,-2.4453,0.4458,0.616,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.5607,spin_-1.0,0.0,-1.0,0.0032,0.6288,-0.0005,0.6677,1.4832,-4.4386,-2.4453,0.4458,0.616,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.6118,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0005,0.6677,1.4832,-4.4386,-2.4453,0.4458,0.616,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.6628,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0065,0.693,1.4832,-4.4386,-2.4453,0.4458,0.616,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.7142,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0065,0.693,1.4835,-4.4386,-2.4453,0.4458,0.616,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.7659,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0065,0.693,1.4835,-4.4388,-2.4458,0.5723,0.616,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.8173,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0065,0.693,1.4835,-4.4388,-2.4458,0.5723,0.793,12.9,-3.9,-3.2,0.9,0.9,-260.0,273.0,0
29.8684,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0065,0.693,1.4835,-4.4388,-2.4458,0.5723,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
29.9197,spin_-1.0,0.0,-1.0,-0.0032,0.7253,-0.0065,0.693,1.4835,-4.4388,-2.4458,0.5723,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
29.9717,spin_-1.0,0.0,-1.0,-0.0097,0.7675,-0.0065,0.693,1.4835,-4.4388,-2.4458,0.5723,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
30.0229,spin_-1.0,0.0,-1.0,-0.0097,0.7675,0.003,0.7124,1.4835,-4.4388,-2.4458,0.5723,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
30.0741,spin_-1.0,0.0,-1.0,-0.0097,0.7675,0.003,0.7124,1.4831,-4.4388,-2.4458,0.5723,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
30.1251,spin_-1.0,0.0,-1.0,-0.0097,0.7675,0.003,0.7124,1.4831,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
30.176,spin_-1.0,0.0,-1.0,-0.0097,0.7675,0.003,0.7124,1.4831,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-2.8,1.0,0.8,-259.0,288.0,0
30.2272,spin_-1.0,0.0,-1.0,-0.0097,0.7675,0.003,0.7124,1.4831,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.2786,spin_-1.0,0.0,-1.0,-0.0097,0.7675,0.003,0.7124,1.4831,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.33,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7124,1.4831,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.381,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7599,1.4831,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.4323,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7599,1.5462,-4.4346,-2.4441,0.9456,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.4833,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7599,1.5462,-4.4038,-2.6204,1.2059,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.5343,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7599,1.5462,-4.4038,-2.6204,1.2059,0.793,12.9,-3.8,-3.9,0.9,1.3,-311.0,300.0,0
30.5852,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7599,1.5462,-4.4038,-2.6204,1.2059,0.793,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.636,spin_-1.0,0.0,-1.0,0.0064,0.8049,0.003,0.7599,1.5462,-4.4038,-2.6204,1.2059,0.793,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.6873,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.003,0.7599,1.5462,-4.4038,-2.6204,1.2059,0.793,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.7383,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.0034,0.7805,1.5462,-4.4038,-2.6204,1.2059,0.793,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.7894,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.0034,0.7805,1.7413,-4.4038,-2.6204,1.2059,0.793,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.8407,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.0034,0.7805,1.7413,-4.3921,-2.5734,1.5627,0.793,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.8925,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.0034,0.7805,1.7413,-4.3921,-2.5734,1.5627,0.791,12.9,-3.7,-3.9,0.9,1.2,-314.0,302.0,0
30.9434,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.0034,0.7805,1.7413,-4.3921,-2.5734,1.5627,0.791,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
30.9943,spin_-1.0,0.0,-1.0,0.0032,0.6445,0.0034,0.7805,1.7413,-4.3921,-2.5734,1.5627,0.791,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
31.0454,spin_-1.0,0.0,-1.0,0.0,0.8874,0.0034,0.7805,1.7413,-4.3921,-2.5734,1.5627,0.791,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
31.0964,spin_-1.0,0.0,-1.0,0.0,0.8874,-0.0003,0.8021,1.7413,-4.3921,-2.5734,1.5627,0.791,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
31.1474,spin_-1.0,0.0,-1.0,0.0,0.8874,-0.0003,0.8021,1.9801,-4.3921,-2.5734,1.5627,0.791,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
31.1984,spin_-1.0,0.0,-1.0,0.0,0.8874,-0.0003,0.8021,1.9801,-4.389,-2.5841,1.5206,0.791,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
31.2493,spin_-1.0,0.0,-1.0,0.0,0.8874,-0.0003,0.8021,1.9801,-4.389,-2.5841,1.5206,0.745,12.8,-3.7,-3.7,1.1,1.3,-313.0,303.0,0
31.3008,spin_-1.0,0.0,-1.0,0.0,0.8874,-0.0003,0.8021,1.9801,-4.389,-2.5841,1.5206,0.745,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.3514,spin_-1.0,0.0,0.0,0.0,0.8874,-0.0003,0.8021,1.9801,-4.389,-2.5841,1.5206,inf,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.3521,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0003,0.8021,1.9801,-4.389,-2.5841,1.5206,0.745,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.403,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0033,0.8022,1.9801,-4.389,-2.5841,1.5206,0.745,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.4543,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0033,0.8022,2.1802,-4.389,-2.5841,1.5206,0.745,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.5056,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0033,0.8022,2.1802,-4.3941,-2.5832,1.2333,0.745,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.5568,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0033,0.8022,2.1802,-4.3941,-2.5832,1.2333,0.594,12.8,-3.9,-3.2,1.1,1.1,-312.0,322.0,0
31.6077,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0033,0.8022,2.1802,-4.3941,-2.5832,1.2333,0.594,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.6586,spin_+360,0.0,0.8,-0.0032,0.8535,-0.0033,0.8022,2.1802,-4.3941,-2.5832,1.2333,0.594,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.7098,spin_+360,0.0,0.8,-0.0028,0.8054,-0.0033,0.8022,2.1802,-4.3941,-2.5832,1.2333,0.594,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.761,spin_+360,0.0,0.8,-0.0028,0.8054,0.0006,0.8104,2.1802,-4.3941,-2.5832,1.2333,0.594,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.8123,spin_+360,0.0,0.8,-0.0028,0.8054,0.0006,0.8104,2.4251,-4.3941,-2.5832,1.2333,0.594,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.864,spin_+360,0.0,0.8,-0.0028,0.8054,0.0006,0.8104,2.4251,-4.3945,-2.5823,1.0904,0.594,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.9154,spin_+360,0.0,0.8,-0.0028,0.8054,0.0006,0.8104,2.4251,-4.3945,-2.5823,1.0904,0.501,12.8,-4.0,-3.4,1.0,1.1,-305.0,318.0,0
31.9667,spin_+360,0.0,0.8,-0.0028,0.8054,0.0006,0.8104,2.4251,-4.3945,-2.5823,1.0904,0.501,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.0181,spin_+360,0.0,0.8,-0.0028,0.8054,0.0006,0.8104,2.4251,-4.3945,-2.5823,1.0904,0.501,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.0699,spin_+360,0.0,0.8,0.0033,0.7241,0.0006,0.8104,2.4251,-4.3945,-2.5823,1.0904,0.501,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.1215,spin_+360,0.0,0.8,0.0033,0.7241,-0.0,0.0964,2.4251,-4.3945,-2.5823,1.0904,0.501,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.1726,spin_+360,0.0,0.8,0.0033,0.7241,-0.0,0.0964,2.709,-4.3945,-2.5823,1.0904,0.501,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.2236,spin_+360,0.0,0.8,0.0033,0.7241,-0.0,0.0964,2.709,-4.3872,-2.576,0.8687,0.501,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.2745,spin_+360,0.0,0.8,0.0033,0.7241,-0.0,0.0964,2.709,-4.3872,-2.576,0.8687,0.536,12.9,-3.8,-3.1,1.0,1.1,-313.0,318.0,0
32.3259,spin_+360,0.0,0.8,0.0033,0.7241,-0.0,0.0964,2.709,-4.3872,-2.576,0.8687,0.536,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.3769,spin_+360,0.0,0.8,0.0033,0.7241,-0.0,0.0964,2.709,-4.3872,-2.576,0.8687,0.536,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.4286,spin_+360,0.0,0.8,0.0,-0.6112,-0.0,0.0964,2.709,-4.3872,-2.576,0.8687,0.536,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.4796,spin_+360,0.0,0.8,0.0,-0.6112,-0.0001,-0.4268,2.709,-4.3872,-2.576,0.8687,0.536,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.5309,spin_+360,0.0,0.8,0.0,-0.6112,-0.0001,-0.4268,2.958,-4.3872,-2.576,0.8687,0.536,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.5822,spin_+360,0.0,0.8,0.0,-0.6112,-0.0001,-0.4268,2.958,-4.3906,-2.5752,0.6195,0.536,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.6334,spin_+360,0.0,0.8,0.0,-0.6112,-0.0001,-0.4268,2.958,-4.3906,-2.5752,0.6195,0.5,12.9,4.1,3.6,1.1,1.1,291.0,-298.0,0
32.6846,spin_+360,0.0,0.0,0.0,-0.6112,-0.0001,-0.4268,2.958,-4.3906,-2.5752,0.6195,inf,12.8,3.8,3.1,1.1,1.1,310.0,-317.0,0
