t,x,y,v,w,rpm1,rpm2,ff,V
9.616,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.666,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.726,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.787,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.846,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.857,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.907,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.916,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.916,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.966,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.976,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
9.976,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.027,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.036,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.036,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
10.087,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
10.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.6
10.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.146,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.206,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.216,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.216,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.266,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.276,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.276,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.326,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.387,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.446,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.507,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.516,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.516,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.566,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.576,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.576,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.626,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.687,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.746,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.806,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.867,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.927,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.987,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
10.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.046,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.106,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.116,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.116,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.166,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.227,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.237,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.237,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.288,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.5
11.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.347,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.407,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.467,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.526,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.587,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.646,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.657,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.657,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.708,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.767,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.826,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.837,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.837,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.843,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.844,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.894,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.947,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.957,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
11.957,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.007,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.066,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.127,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.187,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.188,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.188,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.238,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.246,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.246,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.346,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.406,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.466,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.527,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.4
12.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.586,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.646,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.706,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.715,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.715,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.766,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.826,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.886,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.946,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
12.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.007,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.015,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.015,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.066,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.126,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.187,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.195,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.246,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.306,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.315,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.366,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.426,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.486,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.545,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.615,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.657,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.3
13.675,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.735,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.795,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.915,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
13.976,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.036,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.215,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.275,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.455,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.515,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.2
14.575,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.616,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.635,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.815,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.875,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.915,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.976,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
14.995,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.036,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.115,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.216,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.276,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.295,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.475,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.516,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.535,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.576,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.595,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.638,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.715,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.1
15.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.955,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
15.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.015,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.115,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.135,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.255,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.315,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.435,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.555,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.615,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.675,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.715,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.915,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
16.975,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.035,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.098,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.155,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.215,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.276,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,8.0
17.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.437,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.455,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.515,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.575,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.616,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.786,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
17.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.115,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.175,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.9
18.355,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.415,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.535,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.595,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
18.616,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,7.8
